20.005,0.001,-0.000,0.000
20.015,0.001,-0.000,0.000
20.025,0.001,-0.000,0.001
20.035,0.001,-0.000,0.000
20.046,0.001,-0.000,0.001
20.055,0.000,-0.000,0.000
20.065,0.001,0.000,0.000
20.075,0.001,0.000,0.000
20.086,0.001,0.000,0.000
20.095,0.001,0.000,0.000
20.105,0.001,-0.000,0.000
20.115,0.001,0.000,0.001
20.125,0.000,0.000,0.001
20.135,0.000,0.001,0.001
20.145,0.000,0.000,0.001
20.155,0.001,0.001,0.001
20.164,0.000,0.001,0.000
20.175,0.001,0.001,-0.000
20.185,0.001,0.000,0.000
20.195,0.001,0.000,0.001
20.205,0.001,0.000,0.001
20.215,0.001,0.000,-0.000
20.225,0.001,0.000,-0.000
20.235,0.001,0.000,0.000
20.245,0.001,0.000,0.000
20.255,0.001,0.000,0.000
20.265,0.001,0.000,-0.000
20.275,0.001,0.000,0.000
20.285,0.000,0.000,0.000
20.295,0.000,0.000,0.000
20.305,0.001,0.000,-0.000
20.315,0.001,0.000,-0.001
20.325,0.001,0.000,-0.001
20.335,0.000,-0.000,-0.001
20.345,0.000,0.000,0.000
20.355,0.000,0.000,0.000
20.365,0.000,0.001,-0.000
20.374,0.000,0.000,-0.001
20.385,0.001,0.000,0.000
20.395,0.000,0.000,0.000
20.405,0.001,0.000,0.000
20.415,0.001,0.000,-0.000
20.425,0.001,-0.000,0.000
20.435,0.001,-0.000,0.000
20.445,0.001,-0.000,0.000
20.454,0.001,-0.000,0.000
20.464,0.001,0.000,-0.000
20.475,0.001,0.000,0.000
20.485,0.001,0.000,0.000
20.494,0.001,0.000,0.001
20.504,0.001,0.000,0.001
20.515,0.000,0.001,0.000
20.525,0.000,0.000,-0.000
20.535,0.000,-0.000,0.000
20.544,0.000,-0.000,0.001
20.555,0.000,-0.000,0.001
20.565,0.001,-0.000,0.000
20.574,0.001,0.000,0.000
20.584,0.001,0.000,0.000
20.594,0.000,0.000,0.000
20.605,0.001,0.000,0.000
20.615,0.001,0.000,0.000
20.624,0.000,0.000,-0.000
20.634,0.000,0.000,0.001
20.645,0.000,0.000,0.001
20.655,0.000,0.000,0.000
20.664,0.000,0.000,0.000
20.674,0.000,0.000,0.000
20.685,0.000,0.000,0.000
20.695,0.000,0.000,0.000
20.704,0.001,0.000,0.000
20.714,0.001,0.000,0.000
20.725,0.001,0.000,0.000
20.735,0.000,0.000,-0.000
20.744,0.001,-0.000,0.000
20.754,0.001,-0.001,0.000
20.764,0.001,-0.000,-0.000
20.775,0.000,-0.000,-0.000
20.785,0.001,-0.000,0.000
20.794,0.001,-0.000,0.001
20.804,0.001,-0.000,0.001
20.815,0.001,0.000,0.000
20.824,0.001,0.000,0.000
20.834,0.001,0.000,0.001
20.844,0.001,0.000,0.001
20.855,0.001,0.000,0.000
20.864,0.000,0.000,-0.000
20.874,0.000,0.000,-0.000
20.884,0.000,-0.000,-0.000
20.895,0.001,-0.000,-0.000
20.904,0.001,0.000,0.000
20.914,0.001,0.000,-0.000
20.924,0.001,0.000,0.000
20.934,0.000,0.000,0.000
20.944,0.000,0.000,0.000
20.954,0.000,0.000,-0.000
20.964,0.000,0.000,0.000
20.974,0.000,0.000,0.000
20.984,0.000,0.000,0.000
20.994,0.000,-0.000,0.001
21.004,0.000,0.000,0.000
21.014,0.000,0.000,0.000
21.025,0.001,0.000,0.001
21.034,0.001,0.000,0.001
21.044,0.001,0.000,0.001
21.054,0.001,0.000,0.000
21.063,0.001,0.000,0.000
21.074,0.001,0.000,0.000
21.084,0.001,0.000,0.000
21.094,0.001,0.000,0.000
21.104,0.001,0.000,-0.000
21.114,0.001,0.000,-0.000
21.124,0.001,0.000,0.001
21.134,0.001,0.000,0.001
21.143,0.001,0.000,0.000
21.154,0.001,0.000,0.000
21.164,0.000,0.001,-0.000
21.174,0.001,0.001,0.000
21.184,0.000,0.001,0.001
21.194,0.001,0.001,0.001
21.204,0.001,0.000,0.000
21.214,0.001,0.000,0.000
21.224,0.001,0.000,0.001
21.233,0.001,0.000,0.001
21.244,0.001,0.000,0.001
21.254,0.001,0.000,0.000
21.264,0.001,0.000,0.000
21.273,0.001,0.000,0.000
21.284,0.001,0.000,0.000
21.294,0.001,0.000,0.001
21.304,0.001,0.000,0.000
21.313,0.001,0.000,0.001
21.324,0.000,0.000,0.000
21.334,0.000,0.000,0.001
21.344,0.001,0.000,0.000
21.354,0.000,0.000,0.000
21.364,0.000,0.000,0.000
21.374,0.000,0.000,0.000
21.384,0.000,0.000,0.000
21.393,0.000,-0.000,0.000
21.403,0.000,0.000,0.000
21.414,0.000,0.000,0.000
21.424,0.001,0.000,0.001
21.434,0.001,0.000,0.001
21.443,0.001,0.000,0.001
21.454,0.001,0.000,0.000
21.464,0.001,0.000,0.000
21.473,0.001,0.000,0.000
21.483,0.001,0.000,0.000
21.494,0.001,0.000,0.000
21.504,0.001,0.000,-0.000
21.514,0.001,0.000,-0.000
21.523,0.001,0.000,-0.000
21.533,0.001,0.000,0.000
21.544,0.001,0.000,0.000
21.553,0.001,0.000,-0.000
21.563,0.001,0.000,-0.000
21.573,0.001,0.000,-0.000
21.584,0.001,0.000,0.000
21.594,0.001,0.000,-0.000
21.603,0.001,0.000,-0.000
21.613,0.000,-0.000,-0.001
21.624,0.000,-0.000,-0.000
21.633,0.000,-0.000,-0.000
21.643,0.001,-0.000,-0.000
21.653,0.001,-0.000,-0.001
21.664,0.001,-0.000,-0.001
21.673,0.001,0.000,-0.000
21.683,0.001,0.000,-0.001
21.693,0.001,0.000,-0.000
21.703,0.000,0.000,-0.000
21.714,0.000,0.000,-0.001
21.723,0.000,0.000,-0.001
21.733,0.001,0.000,-0.000
21.743,0.001,0.000,-0.000
21.753,0.001,0.000,-0.001
21.763,0.001,0.000,-0.000
21.773,0.001,0.000,0.000
21.783,0.000,0.000,0.000
21.794,0.000,0.000,0.000
21.803,0.001,0.000,-0.000
21.813,0.001,0.000,0.000
21.823,0.000,0.000,0.000
21.834,0.001,0.001,-0.000
21.843,0.001,0.000,-0.000
21.853,0.000,0.000,-0.000
21.863,0.000,0.000,-0.001
21.873,0.001,0.000,-0.000
21.883,0.000,0.000,-0.000
21.893,0.000,0.000,0.000
21.903,0.000,0.000,-0.000
21.913,0.000,-0.000,-0.001
21.923,0.000,-0.000,-0.000
21.933,0.000,-0.000,-0.000
21.943,0.001,0.000,0.000
21.953,0.001,0.000,-0.000
21.964,0.001,0.000,0.000
21.973,0.001,0.000,0.000
21.983,0.001,0.000,0.000
21.993,0.001,0.000,0.000
22.002,0.001,0.000,0.000
22.013,0.001,0.000,0.000
22.023,0.001,0.000,0.000
22.033,0.001,0.000,0.001
22.043,0.001,0.000,0.001
22.053,0.001,0.000,0.001
22.063,0.001,0.000,0.000
22.073,0.001,0.000,0.000
22.082,0.001,0.000,0.001
22.093,0.001,0.000,0.000
22.103,0.001,0.000,-0.000
22.113,0.001,0.000,-0.000
22.122,0.001,0.000,0.000
22.133,0.001,0.000,-0.000
22.143,0.001,0.000,-0.000
22.153,0.000,0.000,-0.000
22.163,0.001,0.000,0.000
22.172,0.000,0.000,0.000
22.183,0.000,0.000,-0.000
22.193,0.000,0.000,0.000
22.202,0.000,0.000,0.000
22.212,0.000,0.000,0.001
22.223,0.000,0.000,0.001
22.233,0.000,0.000,0.001
22.243,0.000,0.000,0.001
22.252,0.000,0.000,0.001
22.263,-0.000,0.000,0.001
22.273,0.000,-0.000,0.001
22.282,0.000,-0.000,0.000
22.292,0.001,-0.000,0.000
22.303,0.001,-0.000,0.001
22.313,0.000,-0.000,0.000
22.323,0.000,-0.000,0.001
22.332,0.000,-0.000,0.001
22.342,0.001,-0.000,0.001
22.353,0.001,0.000,0.000
22.363,0.001,0.000,0.000
22.372,0.001,0.000,0.000
22.382,0.001,0.000,0.000
22.393,0.001,0.000,0.000
22.403,0.001,0.000,-0.001
22.412,0.001,0.000,-0.000
22.422,0.001,-0.000,-0.000
22.433,0.000,-0.000,-0.000
22.443,0.000,0.000,-0.000
22.452,0.000,-0.000,-0.001
22.462,0.000,-0.000,-0.001
22.473,0.000,0.000,-0.001
22.483,0.000,0.000,-0.001
22.492,0.000,0.000,-0.001
22.502,0.000,0.000,-0.000
22.512,0.000,0.000,-0.000
22.523,0.000,0.000,0.000
22.532,0.000,0.000,0.000
22.542,0.000,0.000,0.000
22.552,0.001,0.000,0.001
22.563,0.000,0.000,0.000
22.572,0.000,0.000,0.000
22.582,0.000,0.000,0.000
22.592,0.000,0.000,0.000
22.603,0.000,0.000,-0.000
22.613,0.001,0.000,-0.000
22.622,0.000,0.000,-0.000
22.632,0.000,0.000,-0.001
22.642,0.000,0.001,-0.000
22.652,0.000,0.000,-0.001
22.662,0.000,0.000,-0.000
22.672,0.000,0.000,-0.000
22.682,0.000,0.000,-0.000
22.692,0.000,0.000,0.000
22.702,0.000,0.000,-0.000
22.712,0.000,0.000,0.000
22.722,0.000,0.000,0.000
22.733,0.000,0.000,0.000
22.742,0.000,0.000,-0.000
22.752,0.001,0.000,-0.000
22.762,0.000,0.000,-0.000
22.773,0.000,0.000,0.000
22.782,0.000,0.000,-0.000
22.792,0.000,0.000,-0.000
22.802,0.000,-0.000,-0.001
22.811,0.000,0.000,-0.001
22.822,0.000,0.000,-0.000
22.832,0.000,0.000,-0.001
22.842,0.000,0.000,-0.000
22.851,0.000,0.000,-0.000
22.862,0.001,0.000,0.000
22.872,0.000,-0.000,0.001
22.882,0.000,0.000,0.000
22.892,0.000,0.000,-0.000
22.902,0.000,0.000,-0.000
22.912,0.000,0.000,0.000
22.922,0.000,0.000,-0.000
22.932,0.000,0.000,0.000
22.941,0.000,0.000,0.000
22.952,0.000,0.000,0.000
22.962,0.000,0.000,0.000
22.972,-0.000,0.000,0.000
22.982,-0.000,0.000,0.000
22.992,-0.000,0.000,0.000
23.002,0.000,0.000,-0.000
23.012,0.000,0.000,-0.000
23.021,0.000,0.000,-0.000
23.032,0.000,-0.000,-0.000
23.042,0.000,0.000,-0.000
23.052,0.000,0.000,-0.001
23.061,0.000,0.000,-0.000
23.072,0.000,0.000,0.000
23.082,0.000,0.000,-0.000
23.092,0.000,0.000,0.000
23.101,0.000,0.000,-0.001
23.111,0.000,-0.000,-0.000
23.122,0.000,0.000,-0.000
23.132,0.000,0.000,0.000
23.141,0.000,0.000,0.000
23.151,0.000,0.000,-0.000
23.162,0.000,0.000,-0.000
23.172,0.000,0.000,-0.000
23.182,0.000,0.000,0.000
23.191,0.000,0.000,-0.000
23.202,0.000,0.000,0.000
23.212,0.000,-0.000,0.000
23.221,0.000,0.000,0.001
23.231,0.000,0.000,0.001
23.242,0.000,0.000,0.000
23.252,-0.000,0.000,0.000
23.262,-0.000,0.000,0.000
23.271,0.000,0.000,0.001
23.281,0.000,0.000,0.001
23.292,0.000,0.000,0.001
23.302,0.000,0.000,-0.000
23.311,0.000,0.000,0.000
23.321,0.000,0.000,0.000
23.332,0.001,0.000,0.000
23.342,0.000,0.000,0.000
23.351,0.000,0.000,-0.000
23.361,-0.000,0.000,0.000
23.372,-0.000,0.000,0.000
23.382,-0.000,0.000,0.000
23.391,-0.000,-0.000,-0.000
23.401,-0.000,-0.000,-0.000
23.412,-0.000,0.000,0.000
23.422,-0.000,0.000,0.000
23.431,0.000,0.000,0.001
23.441,-0.000,0.000,-0.000
23.451,-0.000,0.000,-0.000
23.462,-0.000,-0.000,-0.001
23.471,-0.000,0.000,-0.000
23.481,-0.000,-0.000,-0.000
23.491,-0.000,-0.000,-0.000
23.502,0.000,0.000,-0.000
23.511,0.000,0.000,-0.000
23.521,0.000,0.000,0.000
23.531,0.000,0.000,0.000
23.542,0.000,-0.000,0.000
23.552,0.000,-0.000,-0.000
23.561,0.000,-0.000,0.000
23.571,0.001,0.000,0.001
23.581,0.001,0.000,0.001
23.591,0.001,0.000,0.001
23.601,0.001,0.000,0.001
23.611,0.001,0.000,0.000
23.621,0.001,0.000,0.000
23.631,0.001,0.001,0.001
23.641,0.001,0.000,0.000
23.651,0.000,0.000,0.000
23.661,0.000,0.000,-0.000
23.672,0.000,0.000,0.000
23.681,0.000,0.000,0.001
23.691,0.000,0.000,0.000
23.701,0.000,0.000,-0.000
23.711,0.000,0.000,-0.000
23.721,0.000,0.000,0.000
23.731,0.000,0.000,0.000
23.741,0.000,0.000,0.000
23.750,0.000,0.000,-0.001
23.761,0.000,0.000,-0.001
23.771,0.000,0.000,0.000
23.781,0.000,0.000,0.000
23.791,0.000,-0.000,0.000
23.801,0.000,0.000,-0.000
23.811,0.000,0.000,0.000
23.821,0.000,0.000,-0.000
23.831,0.000,0.000,0.000
23.841,0.000,0.000,0.000
23.851,0.000,0.000,0.000
23.861,0.000,0.000,0.000
23.870,0.000,0.000,0.000
23.881,0.000,-0.000,0.001
23.891,0.000,-0.000,0.001
23.901,0.000,-0.000,0.001
23.911,-0.000,-0.000,0.000
23.920,0.000,-0.000,0.000
23.931,0.000,-0.000,0.000
23.941,0.000,0.000,0.000
23.950,-0.000,-0.000,0.000
23.960,-0.000,0.000,-0.000
23.971,0.000,0.000,0.000
23.981,-0.000,0.000,-0.000
23.991,-0.000,0.000,0.000
24.000,-0.000,0.000,-0.001
24.011,-0.000,0.000,-0.001
24.021,0.000,0.000,-0.001
24.031,0.000,0.000,-0.001
24.040,0.000,0.000,-0.001
24.050,0.000,-0.000,-0.000
24.061,0.000,-0.000,0.000
24.071,0.000,0.000,0.000
24.080,0.000,0.000,0.000
24.090,0.000,-0.000,0.000
24.101,0.000,-0.000,0.000
24.111,-0.000,-0.000,0.000
24.120,0.000,-0.000,0.000
24.130,0.000,-0.000,0.001
24.141,0.000,0.000,0.000
24.151,0.000,0.000,0.000
24.160,0.000,0.000,-0.000
24.170,0.000,0.000,0.000
24.181,0.001,0.000,0.000
24.191,0.001,0.000,0.000
24.200,0.001,0.000,0.000
24.210,0.001,0.000,0.000
24.220,0.000,0.000,0.000
24.231,0.000,-0.000,0.000
24.241,0.000,-0.000,0.001
24.250,0.000,-0.000,0.001
24.260,0.000,0.000,0.001
24.271,0.000,0.000,0.001
24.280,0.000,0.000,0.000
24.290,0.000,0.000,0.000
24.300,0.000,0.000,0.000
24.311,0.000,0.000,0.000
24.321,0.000,0.000,0.000
24.330,0.001,0.000,0.000
24.340,0.000,0.000,-0.000
24.351,0.000,0.000,-0.000
24.360,-0.000,0.000,-0.000
24.370,0.000,0.000,-0.000
24.380,-0.000,0.000,-0.000
24.390,-0.000,0.000,0.000
24.401,-0.000,0.000,0.000
24.410,-0.000,0.000,-0.000
24.420,0.000,-0.000,0.000
24.430,-0.000,0.000,-0.000
24.441,-0.000,0.000,0.000
24.450,-0.000,0.000,-0.000
24.460,0.000,0.000,-0.000
24.470,0.000,0.000,0.000
24.481,-0.000,0.000,0.000
24.490,-0.000,-0.000,0.000
24.500,0.000,0.000,-0.000
24.510,0.000,0.000,0.000
24.521,0.000,0.000,0.000
24.530,0.000,0.000,0.000
24.540,0.000,0.000,0.000
24.550,-0.000,0.000,-0.000
24.560,-0.000,-0.000,-0.000
24.570,0.000,-0.000,-0.000
24.580,0.000,-0.000,-0.000
24.590,0.000,-0.000,-0.000
24.600,0.000,-0.000,-0.000
24.610,0.000,-0.000,-0.000
24.620,0.000,-0.000,-0.000
24.630,0.000,-0.000,-0.000
24.640,0.000,-0.001,-0.000
24.651,0.000,-0.000,0.000
24.660,0.000,-0.000,0.000
24.670,0.000,-0.000,-0.000
24.680,-0.000,0.000,-0.001
24.689,-0.000,0.000,-0.000
24.700,-0.000,-0.000,-0.000
24.710,-0.000,-0.000,-0.001
24.720,0.000,-0.000,-0.000
24.729,0.000,-0.000,-0.000
24.740,0.000,-0.000,0.000
24.750,0.000,-0.000,-0.000
24.760,0.000,-0.000,-0.000
24.770,0.000,0.000,-0.000
24.780,0.000,0.000,-0.000
24.790,0.000,-0.000,-0.000
24.800,0.000,-0.000,0.000
24.809,0.000,-0.000,-0.000
24.820,0.000,0.000,-0.000
24.830,0.000,0.000,0.000
24.840,0.000,0.000,0.000
24.850,0.000,0.000,0.000
24.859,-0.000,0.000,-0.000
24.870,0.000,0.000,-0.000
24.880,0.000,-0.000,-0.000
24.890,0.000,-0.000,0.000
24.899,0.000,-0.000,0.000
24.910,0.000,-0.000,-0.000
24.920,0.000,-0.000,-0.000
24.930,0.000,-0.000,-0.000
24.939,0.000,-0.000,0.000
24.950,0.000,0.000,-0.000
24.960,0.000,0.000,0.000
24.969,0.000,0.000,0.000
24.979,0.000,0.000,0.000
24.989,-0.000,0.000,0.001
25.000,-0.000,0.000,0.000
25.010,-0.000,0.000,0.000
25.019,-0.000,0.000,-0.000
25.029,0.000,0.000,0.000
25.040,-0.000,0.000,0.000
25.050,-0.000,0.000,0.000
25.059,-0.000,0.000,-0.000
25.069,-0.000,0.000,0.000
25.080,0.000,0.000,0.000
25.090,0.000,0.000,0.000
25.099,0.001,0.000,0.001
25.109,0.001,0.000,0.000
25.120,0.001,0.000,0.000
25.130,0.000,0.000,-0.000
25.139,0.001,0.000,0.000
25.149,0.000,0.000,0.000
25.159,0.000,0.000,0.000
25.170,0.000,0.000,0.000
25.179,0.000,0.001,0.000
25.189,0.000,0.000,0.000
25.199,0.000,0.000,0.000
25.210,0.000,0.000,0.000
25.219,0.000,0.000,0.000
25.229,0.000,0.001,0.000
25.239,0.000,0.000,0.000
25.250,0.000,0.000,0.001
25.260,0.000,0.000,0.001
25.269,0.000,0.000,0.000
25.279,-0.000,0.000,0.000
25.290,-0.000,0.001,0.001
25.299,-0.000,0.001,0.000
25.309,0.000,0.001,0.000
25.319,0.000,0.001,0.001
25.329,-0.000,0.001,0.001
25.339,-0.000,0.001,0.001
25.349,0.000,0.000,0.001
25.359,0.000,0.000,-0.000
25.369,-0.000,0.000,0.000
25.380,0.000,-0.000,0.000
25.389,0.000,-0.000,0.001
25.399,0.000,-0.000,0.000
25.409,0.000,-0.000,0.000
25.420,-0.000,0.000,0.000
25.429,-0.000,0.000,-0.000
25.439,0.000,-0.000,0.000
25.449,0.000,0.000,0.000
25.460,0.000,0.000,0.000
25.469,0.000,0.000,0.000
25.479,0.000,0.000,0.000
25.489,0.000,0.000,0.000
25.499,-0.000,0.000,-0.001
25.509,-0.000,0.000,-0.000
25.519,0.000,0.000,-0.000
25.529,0.000,0.000,-0.000
25.538,0.000,-0.000,-0.001
25.549,0.000,-0.000,0.000
25.559,0.000,-0.000,-0.000
25.569,0.000,-0.001,-0.000
25.579,0.000,-0.000,-0.000
25.589,0.001,0.000,0.000
25.599,0.000,0.000,-0.000
25.609,0.001,0.000,-0.000
25.619,0.001,0.000,-0.000
25.628,0.000,0.000,0.000
25.639,0.000,0.000,0.000
25.649,0.000,0.000,0.000
25.659,0.000,0.000,0.000
25.668,0.000,0.000,0.000
25.679,0.000,0.000,0.000
25.689,0.000,0.000,0.000
25.699,0.000,0.000,0.000
25.708,0.000,0.000,0.000
25.719,-0.000,0.000,0.000
25.729,0.000,0.000,0.001
25.739,-0.000,0.000,0.000
25.748,-0.000,0.000,0.001
25.759,-0.000,0.000,0.000
25.769,0.000,0.001,0.000
25.779,0.000,0.000,0.000
25.788,0.000,0.001,0.000
25.798,0.000,0.000,0.000
25.809,0.000,0.000,-0.000
25.819,0.000,0.000,0.000
25.828,0.000,0.000,0.000
25.838,0.000,0.000,0.000
25.849,0.000,0.000,-0.000
25.859,0.000,0.000,-0.001
25.869,0.000,0.000,-0.001
25.878,0.000,0.000,-0.000
25.889,0.000,0.000,0.000
25.899,-0.000,0.000,-0.000
25.908,-0.000,0.000,0.000
25.918,-0.000,0.000,0.000
25.929,0.000,-0.000,0.001
25.939,-0.000,-0.000,0.000
25.949,-0.000,0.000,0.000
25.958,-0.000,0.000,0.000
25.968,-0.000,0.000,0.000
25.979,-0.001,0.000,0.001
25.989,-0.001,0.000,0.001
25.998,-0.001,0.000,0.001
26.008,-0.000,0.000,-0.001
26.019,-0.000,0.001,-0.000
26.029,-0.000,0.000,0.000
26.038,-0.000,0.000,0.000
26.048,-0.000,0.000,0.000
26.059,-0.000,0.000,0.000
26.069,0.000,0.000,-0.000
26.078,0.000,0.000,-0.000
26.088,0.000,0.000,0.000
26.098,-0.000,0.000,-0.000
26.109,-0.000,0.000,0.000
26.118,-0.000,0.000,0.000
26.128,-0.000,0.000,0.000
26.138,-0.000,0.000,0.001
26.149,-0.000,0.000,0.000
26.158,-0.000,0.000,0.000
26.168,0.000,0.000,-0.000
26.178,0.000,0.000,0.000
26.189,0.000,0.000,0.000
26.198,0.000,0.000,0.000
26.208,0.000,-0.000,0.000
26.218,0.000,-0.000,0.000
26.229,0.000,0.000,-0.000
26.238,0.000,0.000,-0.000
26.248,-0.000,0.000,0.000
26.258,-0.000,-0.000,-0.000
26.268,0.000,-0.000,0.001
26.279,0.000,0.000,0.000
26.288,0.000,0.000,0.000
26.298,0.000,0.000,0.000
26.308,0.000,0.000,0.000
26.318,0.000,0.000,0.001
26.328,0.000,0.000,0.000
26.338,0.000,0.000,0.000
26.348,0.000,0.000,0.000
26.358,0.000,0.000,0.001
26.368,0.000,0.000,0.000
26.378,0.000,0.000,0.000
26.388,-0.000,-0.000,-0.000
26.397,0.000,0.000,-0.000
26.408,-0.000,-0.000,-0.000
26.418,-0.000,-0.000,-0.000
26.428,0.000,-0.000,0.000
26.438,-0.000,-0.000,-0.000
26.448,0.000,0.000,0.000
26.458,-0.000,-0.000,0.000
26.468,-0.000,-0.000,0.000
26.478,-0.000,-0.000,0.000
26.488,-0.000,0.000,-0.000
26.498,-0.000,0.000,-0.000
26.508,0.000,0.000,-0.000
26.517,0.000,0.000,0.000
26.528,-0.000,0.000,-0.000
26.538,0.000,0.000,-0.000
26.548,0.000,0.000,-0.001
26.558,0.000,-0.000,-0.000
26.567,0.000,0.000,0.000
26.578,-0.000,0.000,0.000
26.588,-0.000,0.000,0.000
26.598,-0.000,0.000,-0.000
26.607,-0.000,0.000,-0.000
26.618,-0.000,0.000,-0.000
26.628,-0.000,0.000,-0.000
26.638,-0.000,0.000,-0.000
26.647,0.000,0.000,0.000
26.658,0.000,0.000,0.001
26.668,0.000,0.000,0.001
26.678,0.000,-0.000,0.000
26.687,0.000,-0.000,0.000
26.698,-0.000,-0.000,0.000
26.708,-0.000,-0.000,-0.000
26.718,0.000,-0.000,-0.000
26.727,-0.000,-0.000,-0.000
26.737,-0.000,0.000,-0.001
26.748,-0.000,0.000,-0.001
26.758,-0.000,0.000,-0.000
26.767,0.000,-0.000,0.000
26.777,0.000,-0.000,0.000
26.788,0.000,0.000,0.000
26.798,0.000,0.000,-0.000
26.807,0.000,0.000,0.001
26.817,0.000,0.000,0.000
26.828,0.000,0.000,0.000
26.838,0.000,0.000,-0.000
26.848,0.000,0.000,0.000
26.857,0.000,-0.000,-0.000
26.868,0.000,0.000,-0.000
26.878,0.000,-0.000,0.000
26.887,0.000,-0.000,0.000
26.897,0.000,-0.000,0.000
26.907,0.000,-0.000,0.000
26.918,0.000,0.000,0.000
26.927,0.000,0.000,0.000
26.937,0.000,-0.000,-0.000
26.947,-0.000,0.000,0.000
26.958,-0.000,0.000,0.000
26.968,-0.000,-0.000,0.000
26.977,-0.000,-0.000,-0.000
26.987,-0.000,0.000,0.000
26.998,-0.000,-0.000,-0.000
27.008,-0.000,-0.000,0.000
27.017,-0.000,-0.000,0.000
27.027,-0.000,-0.000,-0.000
27.037,-0.000,-0.000,0.000
27.047,-0.000,0.000,0.000
27.057,-0.000,0.000,0.000
27.067,-0.000,0.000,-0.000
27.077,-0.000,0.000,-0.000
27.088,-0.000,0.000,-0.000
27.097,-0.000,-0.000,0.000
27.107,-0.000,-0.000,0.000
27.117,-0.000,0.000,-0.000
27.128,-0.000,-0.000,-0.000
27.137,-0.000,-0.000,-0.000
27.147,0.000,-0.000,0.000
27.157,0.000,-0.000,-0.000
27.168,0.000,-0.000,-0.000
27.177,0.000,0.000,-0.001
27.187,0.000,0.000,-0.001
27.197,0.000,0.000,-0.000
27.207,0.000,-0.000,-0.000
27.217,0.000,-0.000,-0.000
27.227,0.000,0.000,0.000
27.237,0.000,-0.000,0.000
27.247,0.000,-0.000,0.000
27.257,0.000,-0.000,0.000
27.267,0.000,-0.000,-0.000
27.277,0.000,-0.000,-0.000
27.287,0.000,-0.000,0.000
27.297,0.000,-0.000,0.000
27.307,0.000,0.000,0.000
27.317,-0.000,0.000,-0.000
27.327,0.000,0.000,-0.000
27.338,-0.000,0.000,-0.000
27.347,0.000,0.000,0.000
27.357,0.000,0.000,-0.000
27.367,0.001,0.000,0.000
27.376,0.000,0.000,0.000
27.387,0.000,0.000,0.000
27.397,0.000,0.000,0.001
27.407,-0.000,0.000,0.000
27.416,-0.000,0.000,0.000
27.427,-0.000,0.000,0.000
27.437,0.000,0.000,0.000
27.447,-0.000,0.000,-0.000
27.456,-0.000,0.000,-0.000
27.467,0.000,0.000,0.000
27.477,0.000,0.000,-0.000
27.487,0.000,0.000,0.000
27.497,0.000,0.000,0.000
27.506,0.000,0.000,0.001
27.517,0.000,0.000,0.000
27.527,0.000,0.000,0.000
27.536,0.000,0.000,0.000
27.546,-0.000,0.000,-0.000
27.557,-0.000,0.000,-0.000
27.567,-0.000,0.000,-0.000
